Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06037131020","14000US06037131020","Census Tract 1310.20","Census Tract 1310.20, Los Angeles County, California","ca","140","00","ACSSF","0004120",,,,,"06","037",,,,"131020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4155,1354,1043,1118,383,163,48,46,32.59,25.1,26.91,9.22,3.92,1.16,1.11
"06037131100","14000US06037131100","Census Tract 1311","Census Tract 1311, Los Angeles County, California","ca","140","00","ACSSF","0004121",,,,,"06","037",,,,"131100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,401,441,787,430,123,41,8,17.97,19.77,35.28,19.27,5.51,1.84,0.36
"06037131200","14000US06037131200","Census Tract 1312","Census Tract 1312, Los Angeles County, California","ca","140","00","ACSSF","0004122",,,,,"06","037",,,,"131200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594,308,488,928,645,191,18,16,11.87,18.81,35.77,24.87,7.36,0.69,0.62
"06037131300","14000US06037131300","Census Tract 1313","Census Tract 1313, Los Angeles County, California","ca","140","00","ACSSF","0004123",,,,,"06","037",,,,"131300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3669,725,846,1041,769,147,120,21,19.76,23.06,28.37,20.96,4.01,3.27,0.57
"06037131400","14000US06037131400","Census Tract 1314","Census Tract 1314, Los Angeles County, California","ca","140","00","ACSSF","0004124",,,,,"06","037",,,,"131400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4591,803,1019,1356,1121,196,73,23,17.49,22.2,29.54,24.42,4.27,1.59,0.5
"06037131600","14000US06037131600","Census Tract 1316","Census Tract 1316, Los Angeles County, California","ca","140","00","ACSSF","0004125",,,,,"06","037",,,,"131600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3652,1083,882,859,500,212,60,56,29.65,24.15,23.52,13.69,5.81,1.64,1.53
"06037131701","14000US06037131701","Census Tract 1317.01","Census Tract 1317.01, Los Angeles County, California","ca","140","00","ACSSF","0004126",,,,,"06","037",,,,"131701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888,684,754,1423,763,196,15,53,17.59,19.39,36.6,19.62,5.04,0.39,1.36
"06037131702","14000US06037131702","Census Tract 1317.02","Census Tract 1317.02, Los Angeles County, California","ca","140","00","ACSSF","0004127",,,,,"06","037",,,,"131702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372,565,546,695,417,111,12,26,23.82,23.02,29.3,17.58,4.68,0.51,1.1
"06037131800","14000US06037131800","Census Tract 1318","Census Tract 1318, Los Angeles County, California","ca","140","00","ACSSF","0004128",,,,,"06","037",,,,"131800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4122,1049,1046,1085,557,312,46,27,25.45,25.38,26.32,13.51,7.57,1.12,0.66
"06037131900","14000US06037131900","Census Tract 1319","Census Tract 1319, Los Angeles County, California","ca","140","00","ACSSF","0004129",,,,,"06","037",,,,"131900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473,561,733,1192,598,279,80,30,16.15,21.11,34.32,17.22,8.03,2.3,0.86
"06037132001","14000US06037132001","Census Tract 1320.01","Census Tract 1320.01, Los Angeles County, California","ca","140","00","ACSSF","0004130",,,,,"06","037",,,,"132001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,309,401,706,503,277,30,35,13.67,17.74,31.23,22.25,12.25,1.33,1.55
"06037132002","14000US06037132002","Census Tract 1320.02","Census Tract 1320.02, Los Angeles County, California","ca","140","00","ACSSF","0004131",,,,,"06","037",,,,"132002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419,367,532,734,509,168,74,35,15.17,21.99,30.34,21.04,6.95,3.06,1.45
"06037132101","14000US06037132101","Census Tract 1321.01","Census Tract 1321.01, Los Angeles County, California","ca","140","00","ACSSF","0004132",,,,,"06","037",,,,"132101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228,519,786,866,755,277,5,20,16.08,24.35,26.83,23.39,8.58,0.15,0.62
"06037132102","14000US06037132102","Census Tract 1321.02","Census Tract 1321.02, Los Angeles County, California","ca","140","00","ACSSF","0004133",,,,,"06","037",,,,"132102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894,608,950,1016,847,358,103,12,15.61,24.4,26.09,21.75,9.19,2.65,0.31
"06037132300","14000US06037132300","Census Tract 1323","Census Tract 1323, Los Angeles County, California","ca","140","00","ACSSF","0004134",,,,,"06","037",,,,"132300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5259,1287,1194,1560,969,155,85,9,24.47,22.7,29.66,18.43,2.95,1.62,0.17
"06037132501","14000US06037132501","Census Tract 1325.01","Census Tract 1325.01, Los Angeles County, California","ca","140","00","ACSSF","0004135",,,,,"06","037",,,,"132501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201,785,849,902,454,161,22,28,24.52,26.52,28.18,14.18,5.03,0.69,0.87
"06037132502","14000US06037132502","Census Tract 1325.02","Census Tract 1325.02, Los Angeles County, California","ca","140","00","ACSSF","0004136",,,,,"06","037",,,,"132502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,457,692,835,560,182,43,29,16.33,24.73,29.84,20.01,6.5,1.54,1.04
"06037132700","14000US06037132700","Census Tract 1327","Census Tract 1327, Los Angeles County, California","ca","140","00","ACSSF","0004137",,,,,"06","037",,,,"132700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,988,573,1004,512,175,17,37,29.89,17.33,30.37,15.49,5.29,0.51,1.12
"06037132900","14000US06037132900","Census Tract 1329","Census Tract 1329, Los Angeles County, California","ca","140","00","ACSSF","0004138",,,,,"06","037",,,,"132900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2876,368,722,742,785,190,45,24,12.8,25.1,25.8,27.29,6.61,1.56,0.83
"06037133000","14000US06037133000","Census Tract 1330","Census Tract 1330, Los Angeles County, California","ca","140","00","ACSSF","0004139",,,,,"06","037",,,,"133000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412,788,806,1081,617,90,30,0,23.09,23.62,31.68,18.08,2.64,0.88,0
"06037133100","14000US06037133100","Census Tract 1331","Census Tract 1331, Los Angeles County, California","ca","140","00","ACSSF","0004140",,,,,"06","037",,,,"133100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,622,1091,1172,800,384,21,57,15,26.31,28.26,19.29,9.26,0.51,1.37
"06037134001","14000US06037134001","Census Tract 1340.01","Census Tract 1340.01, Los Angeles County, California","ca","140","00","ACSSF","0004141",,,,,"06","037",,,,"134001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498,971,509,627,268,87,5,31,38.87,20.38,25.1,10.73,3.48,0.2,1.24
"06037134002","14000US06037134002","Census Tract 1340.02","Census Tract 1340.02, Los Angeles County, California","ca","140","00","ACSSF","0004142",,,,,"06","037",,,,"134002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405,653,448,687,486,98,27,6,27.15,18.63,28.57,20.21,4.07,1.12,0.25
"06037134101","14000US06037134101","Census Tract 1341.01","Census Tract 1341.01, Los Angeles County, California","ca","140","00","ACSSF","0004143",,,,,"06","037",,,,"134101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3637,1213,760,706,734,138,58,28,33.35,20.9,19.41,20.18,3.79,1.59,0.77
"06037134103","14000US06037134103","Census Tract 1341.03","Census Tract 1341.03, Los Angeles County, California","ca","140","00","ACSSF","0004144",,,,,"06","037",,,,"134103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425,482,1095,1058,520,167,95,8,14.07,31.97,30.89,15.18,4.88,2.77,0.23
"06037134104","14000US06037134104","Census Tract 1341.04","Census Tract 1341.04, Los Angeles County, California","ca","140","00","ACSSF","0004145",,,,,"06","037",,,,"134104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075,677,648,731,739,218,26,36,22.02,21.07,23.77,24.03,7.09,0.85,1.17
"06037134201","14000US06037134201","Census Tract 1342.01","Census Tract 1342.01, Los Angeles County, California","ca","140","00","ACSSF","0004146",,,,,"06","037",,,,"134201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3175,710,664,1028,584,140,37,12,22.36,20.91,32.38,18.39,4.41,1.17,0.38
"06037134302","14000US06037134302","Census Tract 1343.02","Census Tract 1343.02, Los Angeles County, California","ca","140","00","ACSSF","0004147",,,,,"06","037",,,,"134302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910,351,763,944,470,275,51,56,12.06,26.22,32.44,16.15,9.45,1.75,1.92
"06037134303","14000US06037134303","Census Tract 1343.03","Census Tract 1343.03, Los Angeles County, California","ca","140","00","ACSSF","0004148",,,,,"06","037",,,,"134303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306,941,799,1147,1043,238,61,77,21.85,18.56,26.64,24.22,5.53,1.42,1.79
"06037134304","14000US06037134304","Census Tract 1343.04","Census Tract 1343.04, Los Angeles County, California","ca","140","00","ACSSF","0004149",,,,,"06","037",,,,"134304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242,360,539,721,471,136,0,15,16.06,24.04,32.16,21.01,6.07,0,0.67
"06037134305","14000US06037134305","Census Tract 1343.05","Census Tract 1343.05, Los Angeles County, California","ca","140","00","ACSSF","0004150",,,,,"06","037",,,,"134305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,1085,539,418,245,23,0,0,46.97,23.33,18.1,10.61,1,0,0
"06037134306","14000US06037134306","Census Tract 1343.06","Census Tract 1343.06, Los Angeles County, California","ca","140","00","ACSSF","0004151",,,,,"06","037",,,,"134306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977,634,674,1105,497,54,13,0,21.3,22.64,37.12,16.69,1.81,0.44,0
"06037134421","14000US06037134421","Census Tract 1344.21","Census Tract 1344.21, Los Angeles County, California","ca","140","00","ACSSF","0004152",,,,,"06","037",,,,"134421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,67,329,770,1096,399,200,75,2.28,11.21,26.23,37.33,13.59,6.81,2.55
"06037134422","14000US06037134422","Census Tract 1344.22","Census Tract 1344.22, Los Angeles County, California","ca","140","00","ACSSF","0004153",,,,,"06","037",,,,"134422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,127,593,971,1324,384,63,72,3.59,16.78,27.48,37.46,10.87,1.78,2.04
"06037134423","14000US06037134423","Census Tract 1344.23","Census Tract 1344.23, Los Angeles County, California","ca","140","00","ACSSF","0004154",,,,,"06","037",,,,"134423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734,167,588,735,726,341,152,25,6.11,21.51,26.88,26.55,12.47,5.56,0.91
"06037134424","14000US06037134424","Census Tract 1344.24","Census Tract 1344.24, Los Angeles County, California","ca","140","00","ACSSF","0004155",,,,,"06","037",,,,"134424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195,88,225,504,769,348,141,120,4.01,10.25,22.96,35.03,15.85,6.42,5.47
"06037134520","14000US06037134520","Census Tract 1345.20","Census Tract 1345.20, Los Angeles County, California","ca","140","00","ACSSF","0004156",,,,,"06","037",,,,"134520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3823,1347,1028,761,432,231,12,12,35.23,26.89,19.91,11.3,6.04,0.31,0.31
"06037134521","14000US06037134521","Census Tract 1345.21","Census Tract 1345.21, Los Angeles County, California","ca","140","00","ACSSF","0004157",,,,,"06","037",,,,"134521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,1083,683,206,179,17,22,0,49.45,31.19,9.41,8.17,0.78,1,0
"06037134522","14000US06037134522","Census Tract 1345.22","Census Tract 1345.22, Los Angeles County, California","ca","140","00","ACSSF","0004158",,,,,"06","037",,,,"134522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668,826,604,898,260,35,45,0,30.96,22.64,33.66,9.75,1.31,1.69,0
"06037134710","14000US06037134710","Census Tract 1347.10","Census Tract 1347.10, Los Angeles County, California","ca","140","00","ACSSF","0004159",,,,,"06","037",,,,"134710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,1225,914,877,475,186,28,0,33.06,24.67,23.67,12.82,5.02,0.76,0
"06037134720","14000US06037134720","Census Tract 1347.20","Census Tract 1347.20, Los Angeles County, California","ca","140","00","ACSSF","0004160",,,,,"06","037",,,,"134720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586,795,842,1006,726,151,37,29,22.17,23.48,28.05,20.25,4.21,1.03,0.81
"06037134800","14000US06037134800","Census Tract 1348","Census Tract 1348, Los Angeles County, California","ca","140","00","ACSSF","0004161",,,,,"06","037",,,,"134800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596,780,1260,1299,926,277,34,20,16.97,27.42,28.26,20.15,6.03,0.74,0.44
"06037134901","14000US06037134901","Census Tract 1349.01","Census Tract 1349.01, Los Angeles County, California","ca","140","00","ACSSF","0004162",,,,,"06","037",,,,"134901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,297,370,654,600,196,87,97,12.91,16.08,28.42,26.08,8.52,3.78,4.22
"06037134903","14000US06037134903","Census Tract 1349.03","Census Tract 1349.03, Los Angeles County, California","ca","140","00","ACSSF","0004163",,,,,"06","037",,,,"134903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,601,1121,1618,1260,216,148,36,12.02,22.42,32.36,25.2,4.32,2.96,0.72
"06037134904","14000US06037134904","Census Tract 1349.04","Census Tract 1349.04, Los Angeles County, California","ca","140","00","ACSSF","0004164",,,,,"06","037",,,,"134904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,770,612,767,675,117,9,0,26.1,20.75,26,22.88,3.97,0.31,0
"06037134905","14000US06037134905","Census Tract 1349.05","Census Tract 1349.05, Los Angeles County, California","ca","140","00","ACSSF","0004165",,,,,"06","037",,,,"134905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872,63,446,1148,1419,512,149,135,1.63,11.52,29.65,36.65,13.22,3.85,3.49
"06037135102","14000US06037135102","Census Tract 1351.02","Census Tract 1351.02, Los Angeles County, California","ca","140","00","ACSSF","0004166",,,,,"06","037",,,,"135102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,158,449,662,902,401,92,62,5.8,16.47,24.28,33.09,14.71,3.37,2.27
"06037135111","14000US06037135111","Census Tract 1351.11","Census Tract 1351.11, Los Angeles County, California","ca","140","00","ACSSF","0004167",,,,,"06","037",,,,"135111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224,210,414,641,571,268,89,31,9.44,18.62,28.82,25.67,12.05,4,1.39
"06037135113","14000US06037135113","Census Tract 1351.13","Census Tract 1351.13, Los Angeles County, California","ca","140","00","ACSSF","0004168",,,,,"06","037",,,,"135113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658,156,419,670,814,478,106,15,5.87,15.76,25.21,30.62,17.98,3.99,0.56
"06037135114","14000US06037135114","Census Tract 1351.14","Census Tract 1351.14, Los Angeles County, California","ca","140","00","ACSSF","0004169",,,,,"06","037",,,,"135114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810,179,359,836,1730,584,42,80,4.7,9.42,21.94,45.41,15.33,1.1,2.1
"06037135201","14000US06037135201","Census Tract 1352.01","Census Tract 1352.01, Los Angeles County, California","ca","140","00","ACSSF","0004170",,,,,"06","037",,,,"135201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,124,297,468,557,287,46,52,6.77,16.22,25.56,30.42,15.67,2.51,2.84
"06037135202","14000US06037135202","Census Tract 1352.02","Census Tract 1352.02, Los Angeles County, California","ca","140","00","ACSSF","0004171",,,,,"06","037",,,,"135202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,166,640,1126,830,350,102,62,5.07,19.54,34.37,25.34,10.68,3.11,1.89
"06037135203","14000US06037135203","Census Tract 1352.03","Census Tract 1352.03, Los Angeles County, California","ca","140","00","ACSSF","0004172",,,,,"06","037",,,,"135203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444,328,994,1617,1566,672,128,139,6.02,18.26,29.7,28.77,12.34,2.35,2.55
"06037137000","14000US06037137000","Census Tract 1370","Census Tract 1370, Los Angeles County, California","ca","140","00","ACSSF","0004173",,,,,"06","037",,,,"137000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3661,192,558,972,1307,364,182,86,5.24,15.24,26.55,35.7,9.94,4.97,2.35
"06037137103","14000US06037137103","Census Tract 1371.03","Census Tract 1371.03, Los Angeles County, California","ca","140","00","ACSSF","0004174",,,,,"06","037",,,,"137103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395,381,391,1199,1357,605,237,225,8.67,8.9,27.28,30.88,13.77,5.39,5.12
"06037137104","14000US06037137104","Census Tract 1371.04","Census Tract 1371.04, Los Angeles County, California","ca","140","00","ACSSF","0004175",,,,,"06","037",,,,"137104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054,159,224,527,670,358,116,0,7.74,10.91,25.66,32.62,17.43,5.65,0
"06037137201","14000US06037137201","Census Tract 1372.01","Census Tract 1372.01, Los Angeles County, California","ca","140","00","ACSSF","0004176",,,,,"06","037",,,,"137201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,379,722,1129,1306,610,149,10,8.8,16.77,26.23,30.34,14.17,3.46,0.23
"06037137301","14000US06037137301","Census Tract 1373.01","Census Tract 1373.01, Los Angeles County, California","ca","140","00","ACSSF","0004177",,,,,"06","037",,,,"137301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691,89,225,589,471,134,138,45,5.26,13.31,34.83,27.85,7.92,8.16,2.66
"06037137302","14000US06037137302","Census Tract 1373.02","Census Tract 1373.02, Los Angeles County, California","ca","140","00","ACSSF","0004178",,,,,"06","037",,,,"137302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382,102,312,1012,1199,478,221,58,3.02,9.23,29.92,35.45,14.13,6.53,1.71
"06037137401","14000US06037137401","Census Tract 1374.01","Census Tract 1374.01, Los Angeles County, California","ca","140","00","ACSSF","0004179",,,,,"06","037",,,,"137401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,81,392,776,1152,445,161,143,2.57,12.44,24.63,36.57,14.13,5.11,4.54
"06037137402","14000US06037137402","Census Tract 1374.02","Census Tract 1374.02, Los Angeles County, California","ca","140","00","ACSSF","0004180",,,,,"06","037",,,,"137402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160,175,482,1237,1338,529,285,114,4.21,11.59,29.74,32.16,12.72,6.85,2.74
"06037137501","14000US06037137501","Census Tract 1375.01","Census Tract 1375.01, Los Angeles County, California","ca","140","00","ACSSF","0004181",,,,,"06","037",,,,"137501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,186,716,982,1108,304,245,71,5.15,19.82,27.19,30.68,8.42,6.78,1.97
"06037137502","14000US06037137502","Census Tract 1375.02","Census Tract 1375.02, Los Angeles County, California","ca","140","00","ACSSF","0004182",,,,,"06","037",,,,"137502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316,76,445,933,1172,382,161,147,2.29,13.42,28.14,35.34,11.52,4.86,4.43
"06037137504","14000US06037137504","Census Tract 1375.04","Census Tract 1375.04, Los Angeles County, California","ca","140","00","ACSSF","0004183",,,,,"06","037",,,,"137504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662,51,196,488,511,203,139,74,3.07,11.79,29.36,30.75,12.21,8.36,4.45
"06037138000","14000US06037138000","Census Tract 1380","Census Tract 1380, Los Angeles County, California","ca","140","00","ACSSF","0004184",,,,,"06","037",,,,"138000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3714,212,601,912,1147,455,304,83,5.71,16.18,24.56,30.88,12.25,8.19,2.23
"06037139001","14000US06037139001","Census Tract 1390.01","Census Tract 1390.01, Los Angeles County, California","ca","140","00","ACSSF","0004185",,,,,"06","037",,,,"139001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4238,243,911,1079,1155,618,168,64,5.73,21.5,25.46,27.25,14.58,3.96,1.51
"06037139200","14000US06037139200","Census Tract 1392","Census Tract 1392, Los Angeles County, California","ca","140","00","ACSSF","0004186",,,,,"06","037",,,,"139200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324,382,880,1240,1116,499,139,68,8.83,20.35,28.68,25.81,11.54,3.21,1.57
"06037139301","14000US06037139301","Census Tract 1393.01","Census Tract 1393.01, Los Angeles County, California","ca","140","00","ACSSF","0004187",,,,,"06","037",,,,"139301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3072,247,365,1051,941,266,160,42,8.04,11.88,34.21,30.63,8.66,5.21,1.37
"06037139302","14000US06037139302","Census Tract 1393.02","Census Tract 1393.02, Los Angeles County, California","ca","140","00","ACSSF","0004188",,,,,"06","037",,,,"139302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667,334,887,1284,816,261,56,29,9.11,24.19,35.01,22.25,7.12,1.53,0.79
"06037139303","14000US06037139303","Census Tract 1393.03","Census Tract 1393.03, Los Angeles County, California","ca","140","00","ACSSF","0004189",,,,,"06","037",,,,"139303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231,282,448,1163,801,475,47,15,8.73,13.87,36,24.79,14.7,1.45,0.46
"06037139401","14000US06037139401","Census Tract 1394.01","Census Tract 1394.01, Los Angeles County, California","ca","140","00","ACSSF","0004190",,,,,"06","037",,,,"139401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141,123,371,552,700,251,112,32,5.74,17.33,25.78,32.7,11.72,5.23,1.49
"06037139402","14000US06037139402","Census Tract 1394.02","Census Tract 1394.02, Los Angeles County, California","ca","140","00","ACSSF","0004191",,,,,"06","037",,,,"139402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,98,230,542,621,317,147,55,4.88,11.44,26.97,30.9,15.77,7.31,2.74
"06037139502","14000US06037139502","Census Tract 1395.02","Census Tract 1395.02, Los Angeles County, California","ca","140","00","ACSSF","0004192",,,,,"06","037",,,,"139502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158,210,331,608,625,170,181,33,9.73,15.34,28.17,28.96,7.88,8.39,1.53
"06037139503","14000US06037139503","Census Tract 1395.03","Census Tract 1395.03, Los Angeles County, California","ca","140","00","ACSSF","0004193",,,,,"06","037",,,,"139503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4583,318,894,1424,1149,509,212,77,6.94,19.51,31.07,25.07,11.11,4.63,1.68
"06037139504","14000US06037139504","Census Tract 1395.04","Census Tract 1395.04, Los Angeles County, California","ca","140","00","ACSSF","0004194",,,,,"06","037",,,,"139504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051,231,485,936,929,275,117,78,7.57,15.9,30.68,30.45,9.01,3.83,2.56
"06037139600","14000US06037139600","Census Tract 1396","Census Tract 1396, Los Angeles County, California","ca","140","00","ACSSF","0004195",,,,,"06","037",,,,"139600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,246,255,892,1284,550,451,45,6.61,6.85,23.96,34.49,14.77,12.11,1.21
"06037139701","14000US06037139701","Census Tract 1397.01","Census Tract 1397.01, Los Angeles County, California","ca","140","00","ACSSF","0004196",,,,,"06","037",,,,"139701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842,128,377,778,1049,701,565,244,3.33,9.81,20.25,27.3,18.25,14.71,6.35
"06037139702","14000US06037139702","Census Tract 1397.02","Census Tract 1397.02, Los Angeles County, California","ca","140","00","ACSSF","0004197",,,,,"06","037",,,,"139702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4540,244,325,824,1543,787,509,308,5.37,7.16,18.15,33.99,17.33,11.21,6.78
"06037139703","14000US06037139703","Census Tract 1397.03","Census Tract 1397.03, Los Angeles County, California","ca","140","00","ACSSF","0004198",,,,,"06","037",,,,"139703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,81,193,397,634,339,283,100,4,9.52,19.59,31.28,16.72,13.96,4.93
"06037139801","14000US06037139801","Census Tract 1398.01","Census Tract 1398.01, Los Angeles County, California","ca","140","00","ACSSF","0004199",,,,,"06","037",,,,"139801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,100,233,635,956,416,289,71,3.7,8.63,23.52,35.41,15.41,10.7,2.63
