Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003
"06037535901","14000US06037535901","Census Tract 5359.01","Census Tract 5359.01, Los Angeles County, California","ca","140","00","ACSSF","0005517",,,,,"06","037",,,,"535901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5578,17190.45,0.324482584475295
"06037535902","14000US06037535902","Census Tract 5359.02","Census Tract 5359.02, Los Angeles County, California","ca","140","00","ACSSF","0005518",,,,,"06","037",,,,"535902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7209,18431.03,0.391133858535252
"06037536000","14000US06037536000","Census Tract 5360","Census Tract 5360, Los Angeles County, California","ca","140","00","ACSSF","0005519",,,,,"06","037",,,,"536000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3701,7333.484,0.504671450215213
"06037536102","14000US06037536102","Census Tract 5361.02","Census Tract 5361.02, Los Angeles County, California","ca","140","00","ACSSF","0005520",,,,,"06","037",,,,"536102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155,2948.924,1.0698817909581
"06037536103","14000US06037536103","Census Tract 5361.03","Census Tract 5361.03, Los Angeles County, California","ca","140","00","ACSSF","0005521",,,,,"06","037",,,,"536103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353,11746.18,0.455722574776408
"06037536104","14000US06037536104","Census Tract 5361.04","Census Tract 5361.04, Los Angeles County, California","ca","140","00","ACSSF","0005522",,,,,"06","037",,,,"536104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900,5144.924,0.758028608626758
"06037536200","14000US06037536200","Census Tract 5362","Census Tract 5362, Los Angeles County, California","ca","140","00","ACSSF","0005523",,,,,"06","037",,,,"536200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7281,8520.529,0.854524422506977
"06037540000","14000US06037540000","Census Tract 5400","Census Tract 5400, Los Angeles County, California","ca","140","00","ACSSF","0005524",,,,,"06","037",,,,"540000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7139,11651.92,0.612688939099332
"06037540101","14000US06037540101","Census Tract 5401.01","Census Tract 5401.01, Los Angeles County, California","ca","140","00","ACSSF","0005525",,,,,"06","037",,,,"540101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743,13920.38,0.484397611108623
"06037540102","14000US06037540102","Census Tract 5401.02","Census Tract 5401.02, Los Angeles County, California","ca","140","00","ACSSF","0005526",,,,,"06","037",,,,"540102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6905,14300.41,0.48285320240866
"06037540201","14000US06037540201","Census Tract 5402.01","Census Tract 5402.01, Los Angeles County, California","ca","140","00","ACSSF","0005527",,,,,"06","037",,,,"540201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587,25693.89,0.100685408581044
"06037540202","14000US06037540202","Census Tract 5402.02","Census Tract 5402.02, Los Angeles County, California","ca","140","00","ACSSF","0005528",,,,,"06","037",,,,"540202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7116,24375.33,0.291934557225748
"06037540203","14000US06037540203","Census Tract 5402.03","Census Tract 5402.03, Los Angeles County, California","ca","140","00","ACSSF","0005529",,,,,"06","037",,,,"540203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807,16688.65,0.347961071634309
"06037540300","14000US06037540300","Census Tract 5403","Census Tract 5403, Los Angeles County, California","ca","140","00","ACSSF","0005530",,,,,"06","037",,,,"540300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4728,7993.738,0.591462972029214
"06037540400","14000US06037540400","Census Tract 5404","Census Tract 5404, Los Angeles County, California","ca","140","00","ACSSF","0005531",,,,,"06","037",,,,"540400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,16078.93,0.13116547258134
"06037540501","14000US06037540501","Census Tract 5405.01","Census Tract 5405.01, Los Angeles County, California","ca","140","00","ACSSF","0005532",,,,,"06","037",,,,"540501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713,11968.15,0.560905301491744
"06037540502","14000US06037540502","Census Tract 5405.02","Census Tract 5405.02, Los Angeles County, California","ca","140","00","ACSSF","0005533",,,,,"06","037",,,,"540502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163,26641.28,0.231332732043546
"06037540600","14000US06037540600","Census Tract 5406","Census Tract 5406, Los Angeles County, California","ca","140","00","ACSSF","0005534",,,,,"06","037",,,,"540600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4981,13765.74,0.361840286518702
"06037540700","14000US06037540700","Census Tract 5407","Census Tract 5407, Los Angeles County, California","ca","140","00","ACSSF","0005535",,,,,"06","037",,,,"540700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230,7289.606,0.443096647552035
"06037540800","14000US06037540800","Census Tract 5408","Census Tract 5408, Los Angeles County, California","ca","140","00","ACSSF","0005536",,,,,"06","037",,,,"540800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5287,6915.648,0.764498136670903
"06037540901","14000US06037540901","Census Tract 5409.01","Census Tract 5409.01, Los Angeles County, California","ca","140","00","ACSSF","0005537",,,,,"06","037",,,,"540901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4904,10917.16,0.449200922938639
"06037540902","14000US06037540902","Census Tract 5409.02","Census Tract 5409.02, Los Angeles County, California","ca","140","00","ACSSF","0005538",,,,,"06","037",,,,"540902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707,4847.056,0.971104885428041
"06037541001","14000US06037541001","Census Tract 5410.01","Census Tract 5410.01, Los Angeles County, California","ca","140","00","ACSSF","0005539",,,,,"06","037",,,,"541001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144,1135.464,1.00751779544925
"06037541002","14000US06037541002","Census Tract 5410.02","Census Tract 5410.02, Los Angeles County, California","ca","140","00","ACSSF","0005540",,,,,"06","037",,,,"541002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318,2505.144,1.3244748624318
"06037541100","14000US06037541100","Census Tract 5411","Census Tract 5411, Los Angeles County, California","ca","140","00","ACSSF","0005541",,,,,"06","037",,,,"541100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251,6766.033,0.480488326586841
"06037541200","14000US06037541200","Census Tract 5412","Census Tract 5412, Los Angeles County, California","ca","140","00","ACSSF","0005542",,,,,"06","037",,,,"541200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6546,7984.401,0.819848586171056
"06037541300","14000US06037541300","Census Tract 5413","Census Tract 5413, Los Angeles County, California","ca","140","00","ACSSF","0005543",,,,,"06","037",,,,"541300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5512,10654.08,0.51736031209411
"06037541400","14000US06037541400","Census Tract 5414","Census Tract 5414, Los Angeles County, California","ca","140","00","ACSSF","0005544",,,,,"06","037",,,,"541400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7989,21676.93,0.368548425706992
"06037541500","14000US06037541500","Census Tract 5415","Census Tract 5415, Los Angeles County, California","ca","140","00","ACSSF","0005545",,,,,"06","037",,,,"541500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6273,20030.96,0.313165157521965
"06037541603","14000US06037541603","Census Tract 5416.03","Census Tract 5416.03, Los Angeles County, California","ca","140","00","ACSSF","0005546",,,,,"06","037",,,,"541603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,6314.169,0.484465951193596
"06037541604","14000US06037541604","Census Tract 5416.04","Census Tract 5416.04, Los Angeles County, California","ca","140","00","ACSSF","0005547",,,,,"06","037",,,,"541604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5917,18368.05,0.322135469353526
"06037541605","14000US06037541605","Census Tract 5416.05","Census Tract 5416.05, Los Angeles County, California","ca","140","00","ACSSF","0005548",,,,,"06","037",,,,"541605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4805,14342.24,0.335024332159068
"06037541606","14000US06037541606","Census Tract 5416.06","Census Tract 5416.06, Los Angeles County, California","ca","140","00","ACSSF","0005549",,,,,"06","037",,,,"541606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348,17838.98,0.131621845352179
"06037541700","14000US06037541700","Census Tract 5417","Census Tract 5417, Los Angeles County, California","ca","140","00","ACSSF","0005550",,,,,"06","037",,,,"541700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638,12277.11,0.540680883463553
"06037541801","14000US06037541801","Census Tract 5418.01","Census Tract 5418.01, Los Angeles County, California","ca","140","00","ACSSF","0005551",,,,,"06","037",,,,"541801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6180,22388.01,0.276040661192253
"06037541802","14000US06037541802","Census Tract 5418.02","Census Tract 5418.02, Los Angeles County, California","ca","140","00","ACSSF","0005552",,,,,"06","037",,,,"541802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306,12555.79,0.422593849855675
"06037542000","14000US06037542000","Census Tract 5420","Census Tract 5420, Los Angeles County, California","ca","140","00","ACSSF","0005553",,,,,"06","037",,,,"542000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4708,12458.71,0.377888237320018
"06037542103","14000US06037542103","Census Tract 5421.03","Census Tract 5421.03, Los Angeles County, California","ca","140","00","ACSSF","0005554",,,,,"06","037",,,,"542103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3685,16705.07,0.220591755637478
"06037542104","14000US06037542104","Census Tract 5421.04","Census Tract 5421.04, Los Angeles County, California","ca","140","00","ACSSF","0005555",,,,,"06","037",,,,"542104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473,15491.74,0.224184050273592
"06037542105","14000US06037542105","Census Tract 5421.05","Census Tract 5421.05, Los Angeles County, California","ca","140","00","ACSSF","0005556",,,,,"06","037",,,,"542105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781,19860.45,0.240729686778472
"06037542106","14000US06037542106","Census Tract 5421.06","Census Tract 5421.06, Los Angeles County, California","ca","140","00","ACSSF","0005557",,,,,"06","037",,,,"542106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523,10920.75,0.32259686145264
"06037542200","14000US06037542200","Census Tract 5422","Census Tract 5422, Los Angeles County, California","ca","140","00","ACSSF","0005558",,,,,"06","037",,,,"542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7155,13949.66,0.512915889957791
"06037542401","14000US06037542401","Census Tract 5424.01","Census Tract 5424.01, Los Angeles County, California","ca","140","00","ACSSF","0005559",,,,,"06","037",,,,"542401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4735,9481.796,0.49937798939609
"06037542402","14000US06037542402","Census Tract 5424.02","Census Tract 5424.02, Los Angeles County, California","ca","140","00","ACSSF","0005560",,,,,"06","037",,,,"542402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306,5462.293,0.60524025593941
"06037542501","14000US06037542501","Census Tract 5425.01","Census Tract 5425.01, Los Angeles County, California","ca","140","00","ACSSF","0005561",,,,,"06","037",,,,"542501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4891,21935.79,0.222968986728896
"06037542502","14000US06037542502","Census Tract 5425.02","Census Tract 5425.02, Los Angeles County, California","ca","140","00","ACSSF","0005562",,,,,"06","037",,,,"542502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5006,13158.01,0.380452727966307
"06037542601","14000US06037542601","Census Tract 5426.01","Census Tract 5426.01, Los Angeles County, California","ca","140","00","ACSSF","0005563",,,,,"06","037",,,,"542601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295,15461.28,0.213112956507907
"06037542602","14000US06037542602","Census Tract 5426.02","Census Tract 5426.02, Los Angeles County, California","ca","140","00","ACSSF","0005564",,,,,"06","037",,,,"542602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5934,17619.88,0.336778780442226
"06037542700","14000US06037542700","Census Tract 5427","Census Tract 5427, Los Angeles County, California","ca","140","00","ACSSF","0005565",,,,,"06","037",,,,"542700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6129,16245.72,0.377268543329158
"06037542800","14000US06037542800","Census Tract 5428","Census Tract 5428, Los Angeles County, California","ca","140","00","ACSSF","0005566",,,,,"06","037",,,,"542800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980,9940.35,0.299788261567235
"06037542900","14000US06037542900","Census Tract 5429","Census Tract 5429, Los Angeles County, California","ca","140","00","ACSSF","0005567",,,,,"06","037",,,,"542900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254,10441.29,0.311647389872077
"06037543000","14000US06037543000","Census Tract 5430","Census Tract 5430, Los Angeles County, California","ca","140","00","ACSSF","0005568",,,,,"06","037",,,,"543000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4531,8924.833,0.507684591588841
"06037543100","14000US06037543100","Census Tract 5431","Census Tract 5431, Los Angeles County, California","ca","140","00","ACSSF","0005569",,,,,"06","037",,,,"543100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7254,6510.128,1.11426384987112
"06037543201","14000US06037543201","Census Tract 5432.01","Census Tract 5432.01, Los Angeles County, California","ca","140","00","ACSSF","0005570",,,,,"06","037",,,,"543201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605,9276.028,0.388636163565237
"06037543202","14000US06037543202","Census Tract 5432.02","Census Tract 5432.02, Los Angeles County, California","ca","140","00","ACSSF","0005571",,,,,"06","037",,,,"543202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124,4370.402,1.17243207304435
"06037543304","14000US06037543304","Census Tract 5433.04","Census Tract 5433.04, Los Angeles County, California","ca","140","00","ACSSF","0005572",,,,,"06","037",,,,"543304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5872,9445.284,0.621685891980967
"06037543305","14000US06037543305","Census Tract 5433.05","Census Tract 5433.05, Los Angeles County, California","ca","140","00","ACSSF","0005573",,,,,"06","037",,,,"543305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776,1174.472,3.21506200028726
"06037543306","14000US06037543306","Census Tract 5433.06","Census Tract 5433.06, Los Angeles County, California","ca","140","00","ACSSF","0005574",,,,,"06","037",,,,"543306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7863,4631.72,1.69764145625385
"06037543321","14000US06037543321","Census Tract 5433.21","Census Tract 5433.21, Los Angeles County, California","ca","140","00","ACSSF","0005575",,,,,"06","037",,,,"543321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5446,2889.879,1.88450795911024
"06037543322","14000US06037543322","Census Tract 5433.22","Census Tract 5433.22, Los Angeles County, California","ca","140","00","ACSSF","0005576",,,,,"06","037",,,,"543322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959,10495.29,0.758339806979801
"06037543400","14000US06037543400","Census Tract 5434","Census Tract 5434, Los Angeles County, California","ca","140","00","ACSSF","0005577",,,,,"06","037",,,,"543400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731,3304.914,1.12892492165987
"06037543501","14000US06037543501","Census Tract 5435.01","Census Tract 5435.01, Los Angeles County, California","ca","140","00","ACSSF","0005578",,,,,"06","037",,,,"543501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7457,7258.489,1.02734877536112
"06037543502","14000US06037543502","Census Tract 5435.02","Census Tract 5435.02, Los Angeles County, California","ca","140","00","ACSSF","0005579",,,,,"06","037",,,,"543502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4218,9924.354,0.425015096595042
"06037543503","14000US06037543503","Census Tract 5435.03","Census Tract 5435.03, Los Angeles County, California","ca","140","00","ACSSF","0005580",,,,,"06","037",,,,"543503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696,8869.918,0.642170542875102
"06037543601","14000US06037543601","Census Tract 5436.01","Census Tract 5436.01, Los Angeles County, California","ca","140","00","ACSSF","0005581",,,,,"06","037",,,,"543601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781,15070.35,0.250889965513354
"06037543602","14000US06037543602","Census Tract 5436.02","Census Tract 5436.02, Los Angeles County, California","ca","140","00","ACSSF","0005582",,,,,"06","037",,,,"543602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7864,12523.35,0.627946924850617
"06037543603","14000US06037543603","Census Tract 5436.03","Census Tract 5436.03, Los Angeles County, California","ca","140","00","ACSSF","0005583",,,,,"06","037",,,,"543603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4301,7536.049,0.570723493699585
"06037543604","14000US06037543604","Census Tract 5436.04","Census Tract 5436.04, Los Angeles County, California","ca","140","00","ACSSF","0005584",,,,,"06","037",,,,"543604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5226,5199.726,1.0050529191641
"06037543701","14000US06037543701","Census Tract 5437.01","Census Tract 5437.01, Los Angeles County, California","ca","140","00","ACSSF","0005585",,,,,"06","037",,,,"543701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057,12459.43,0.245356349141386
"06037543702","14000US06037543702","Census Tract 5437.02","Census Tract 5437.02, Los Angeles County, California","ca","140","00","ACSSF","0005586",,,,,"06","037",,,,"543702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6637,13067.32,0.507908144748161
"06037543703","14000US06037543703","Census Tract 5437.03","Census Tract 5437.03, Los Angeles County, California","ca","140","00","ACSSF","0005587",,,,,"06","037",,,,"543703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370,8419.646,0.400254364112884
"06037543801","14000US06037543801","Census Tract 5438.01","Census Tract 5438.01, Los Angeles County, California","ca","140","00","ACSSF","0005588",,,,,"06","037",,,,"543801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159,6179.4,0.834870663493422
"06037543802","14000US06037543802","Census Tract 5438.02","Census Tract 5438.02, Los Angeles County, California","ca","140","00","ACSSF","0005589",,,,,"06","037",,,,"543802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6478,12373.76,0.523527136033063
"06037543903","14000US06037543903","Census Tract 5439.03","Census Tract 5439.03, Los Angeles County, California","ca","140","00","ACSSF","0005590",,,,,"06","037",,,,"543903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,7220.318,0.517982708800195
"06037543905","14000US06037543905","Census Tract 5439.05","Census Tract 5439.05, Los Angeles County, California","ca","140","00","ACSSF","0005591",,,,,"06","037",,,,"543905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4636,4378.063,1.05891571698402
"06037544001","14000US06037544001","Census Tract 5440.01","Census Tract 5440.01, Los Angeles County, California","ca","140","00","ACSSF","0005592",,,,,"06","037",,,,"544001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574,6391.378,0.715651578308471
"06037544002","14000US06037544002","Census Tract 5440.02","Census Tract 5440.02, Los Angeles County, California","ca","140","00","ACSSF","0005593",,,,,"06","037",,,,"544002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3187,5154.281,0.618321011525922
"06037550000","14000US06037550000","Census Tract 5500","Census Tract 5500, Los Angeles County, California","ca","140","00","ACSSF","0005594",,,,,"06","037",,,,"550000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,6577.448,0.301332670267198
"06037550100","14000US06037550100","Census Tract 5501","Census Tract 5501, Los Angeles County, California","ca","140","00","ACSSF","0005595",,,,,"06","037",,,,"550100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7329,11511.62,0.636661250940159
"06037550201","14000US06037550201","Census Tract 5502.01","Census Tract 5502.01, Los Angeles County, California","ca","140","00","ACSSF","0005596",,,,,"06","037",,,,"550201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2911,14134.63,0.205948058446603
"06037550202","14000US06037550202","Census Tract 5502.02","Census Tract 5502.02, Los Angeles County, California","ca","140","00","ACSSF","0005597",,,,,"06","037",,,,"550202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710,11736.26,0.486526192399347
"06037550300","14000US06037550300","Census Tract 5503","Census Tract 5503, Los Angeles County, California","ca","140","00","ACSSF","0005598",,,,,"06","037",,,,"550300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8421,8855.712,0.950911741676023
"06037550400","14000US06037550400","Census Tract 5504","Census Tract 5504, Los Angeles County, California","ca","140","00","ACSSF","0005599",,,,,"06","037",,,,"550400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226,3894.876,0.314772500876452
"06037550500","14000US06037550500","Census Tract 5505","Census Tract 5505, Los Angeles County, California","ca","140","00","ACSSF","0005600",,,,,"06","037",,,,"550500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316,8371.55,0.993364448020609
"06037550601","14000US06037550601","Census Tract 5506.01","Census Tract 5506.01, Los Angeles County, California","ca","140","00","ACSSF","0005601",,,,,"06","037",,,,"550601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5960,13170.12,0.452539548445784
"06037550602","14000US06037550602","Census Tract 5506.02","Census Tract 5506.02, Los Angeles County, California","ca","140","00","ACSSF","0005602",,,,,"06","037",,,,"550602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328,7589.467,0.570264032111346
"06037550700","14000US06037550700","Census Tract 5507","Census Tract 5507, Los Angeles County, California","ca","140","00","ACSSF","0005603",,,,,"06","037",,,,"550700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6104,7324.119,0.833410811169781
"06037550800","14000US06037550800","Census Tract 5508","Census Tract 5508, Los Angeles County, California","ca","140","00","ACSSF","0005604",,,,,"06","037",,,,"550800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7403,6703.555,1.10433947956516
"06037550901","14000US06037550901","Census Tract 5509.01","Census Tract 5509.01, Los Angeles County, California","ca","140","00","ACSSF","0005605",,,,,"06","037",,,,"550901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141,9527.479,0.434637535000162
"06037550902","14000US06037550902","Census Tract 5509.02","Census Tract 5509.02, Los Angeles County, California","ca","140","00","ACSSF","0005606",,,,,"06","037",,,,"550902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803,15533.06,0.373590147908021
"06037551000","14000US06037551000","Census Tract 5510","Census Tract 5510, Los Angeles County, California","ca","140","00","ACSSF","0005607",,,,,"06","037",,,,"551000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7281,7998.981,0.91024089686902
"06037551101","14000US06037551101","Census Tract 5511.01","Census Tract 5511.01, Los Angeles County, California","ca","140","00","ACSSF","0005608",,,,,"06","037",,,,"551101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964,6087.979,0.651119232984863
"06037551102","14000US06037551102","Census Tract 5511.02","Census Tract 5511.02, Los Angeles County, California","ca","140","00","ACSSF","0005609",,,,,"06","037",,,,"551102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5427,8562.797,0.633788264656052
"06037551201","14000US06037551201","Census Tract 5512.01","Census Tract 5512.01, Los Angeles County, California","ca","140","00","ACSSF","0005610",,,,,"06","037",,,,"551201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272,10744.64,0.304523804743497
"06037551202","14000US06037551202","Census Tract 5512.02","Census Tract 5512.02, Los Angeles County, California","ca","140","00","ACSSF","0005611",,,,,"06","037",,,,"551202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7840,14492.88,0.540955402109971
"06037551300","14000US06037551300","Census Tract 5513","Census Tract 5513, Los Angeles County, California","ca","140","00","ACSSF","0005612",,,,,"06","037",,,,"551300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5449,9222.973,0.59080737053608
"06037551401","14000US06037551401","Census Tract 5514.01","Census Tract 5514.01, Los Angeles County, California","ca","140","00","ACSSF","0005613",,,,,"06","037",,,,"551401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4582,16214.96,0.282578529321371
"06037551402","14000US06037551402","Census Tract 5514.02","Census Tract 5514.02, Los Angeles County, California","ca","140","00","ACSSF","0005614",,,,,"06","037",,,,"551402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4677,10457.6,0.447234504561411
"06037551501","14000US06037551501","Census Tract 5515.01","Census Tract 5515.01, Los Angeles County, California","ca","140","00","ACSSF","0005615",,,,,"06","037",,,,"551501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4596,8222.673,0.558942358034091
"06037551502","14000US06037551502","Census Tract 5515.02","Census Tract 5515.02, Los Angeles County, California","ca","140","00","ACSSF","0005616",,,,,"06","037",,,,"551502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4898,11521.45,0.42512011638664
"06037551600","14000US06037551600","Census Tract 5516","Census Tract 5516, Los Angeles County, California","ca","140","00","ACSSF","0005617",,,,,"06","037",,,,"551600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,87.95133,0.352467656220801
"06037551700","14000US06037551700","Census Tract 5517","Census Tract 5517, Los Angeles County, California","ca","140","00","ACSSF","0005618",,,,,"06","037",,,,"551700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262,12503.42,0.50082316983708
"06037551800","14000US06037551800","Census Tract 5518","Census Tract 5518, Los Angeles County, California","ca","140","00","ACSSF","0005619",,,,,"06","037",,,,"551800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7267,8554.77,0.849467642321123
